Engine rpm,Lub oil pressure,Fuel pressure,Coolant pressure,lub oil temp,Coolant temp
434,2.02221058,7.296464227,3.127282191,74.99135154,80.44095425
555,2.036908677,7.34325236,2.610490082,78.44322158,77.0883168
1281,4.093606867,4.66227032,1.607835565,77.38513218,80.09425938
1015,4.439967045,5.877032855,2.403710289,74.38895973,74.76159346
1396,3.900252675,9.164377974,2.649029192,76.30300316,83.63043839
663,2.612793717,11.98332698,3.132670191,78.76088323,83.73137888
788,2.381806247,4.507775548,3.143403568,75.74896013,70.28692613
634,4.68069651,6.572907799,3.178334927,76.283781,81.13149643
915,4.762270208,6.993929785,1.992102162,76.47137446,66.75445195
480,2.806491373,6.913741951,1.735515452,73.69021235,81.77604112
973,2.183900268,5.793053328,1.62232885,74.07021701,90.88778439
518,3.394221175,7.606046994,2.824662963,75.57229805,79.0239431
564,2.177585516,4.434131806,2.149746924,77.88217074,75.03354411
784,3.728043349,3.835417505,1.237799397,78.15493382,82.68628617
708,3.803716481,6.808660934,1.110789624,76.51363267,66.41897062
827,4.21828293,3.044068917,3.34337038,76.252321,74.47896267
621,3.157718708,8.96486265,1.533397305,76.02556116,77.15480599
1229,2.565433383,9.073198138,2.247758851,73.83830503,74.29693094
587,2.455164971,4.482940586,1.736345388,76.55724489,75.38142282
793,1.743879271,3.911552241,1.252317898,77.56728994,84.17960415
675,2.709761393,5.977238424,2.259829645,76.31732469,77.87784448
869,3.673137903,7.58324947,3.213099233,75.29945688,86.92175361
663,3.356356875,4.906609424,1.844422162,76.01380051,79.16789258
666,4.958620863,6.182523952,2.50673059,74.60582757,75.44637391
1019,4.512713286,5.855153689,1.826087465,77.39743009,75.73583995
739,3.230126817,6.500433134,2.13630791,75.42082746,75.56816885
1059,3.244239423,6.349272953,3.277904836,76.75911465,86.73328951
787,2.732085877,7.062147875,1.451408625,76.24665306,74.23206738
661,3.328853256,5.896481714,1.906866354,74.96720316,83.45673161
615,2.399981329,10.16321641,2.78011642,76.93075723,89.25354826
706,3.563258855,6.090238238,1.273747021,78.23362709,90.76542891
1000,2.583662902,9.909981725,0.877292891,75.76564248,81.8392806
1103,4.463199925,10.46506965,2.857144498,74.97128286,81.06884021
1164,2.740217401,5.702687732,2.227922849,77.69182819,89.92085821
1414,3.985859899,6.625279104,4.528799732,78.12947953,88.41964059
1038,3.995456204,4.77617633,3.236393274,75.65765634,81.72012448
633,2.469720533,5.554599361,1.771437161,74.76762121,79.17901779
607,2.140576338,3.909025093,4.654411143,78.16332694,82.88451583
561,2.874089505,8.863903945,1.825571431,76.56551852,86.0040449
856,2.447543327,5.973449758,2.94996824,75.20249372,73.84044132
736,4.779352139,7.930298623,2.695161892,75.89851915,78.81256672
1159,3.94845257,4.067100671,2.428001853,77.27452024,89.84258675
1127,2.748911333,4.274009921,1.477182456,76.62223417,76.55916315
528,1.751937954,6.896169021,2.974795792,76.74545957,79.35606693
827,4.151154148,5.760558219,2.109107275,75.77964294,70.32352066
522,2.571046542,6.107686939,2.682155913,76.52959874,67.53940307
917,5.204673872,5.877944866,1.338710124,76.95590991,75.92277872
754,3.867166028,2.531110425,1.386158828,77.78614862,78.61964602
389,4.483779396,2.709520138,1.496041095,75.62868918,73.51335563
848,4.978614526,6.541365415,0.788640386,74.65733662,68.85786797
824,2.565707989,4.750092985,1.266702199,77.36063265,79.86608316
806,2.181178952,6.089470578,3.67429458,77.81223901,74.18735943
1158,2.745582554,5.576162616,1.322405448,74.76643742,78.65319017
664,3.081440201,7.879293628,1.428381109,77.33502297,76.04382769
1086,2.68800937,7.607987911,1.82095269,77.99245485,69.66121623
616,2.929274874,7.40279732,3.798749399,76.48831197,71.73062491
798,1.988798241,2.982691903,1.36254383,77.3036894,76.03431603
430,2.204474841,5.465012499,3.322512546,77.58549323,77.06680054
580,2.894044836,8.051496755,1.975249565,75.74729941,82.92900748
499,2.237017844,6.676767864,2.152286883,75.92423307,67.97268081
1226,3.14085111,4.990008959,2.211889158,81.16242166,66.35578585
724,3.648855434,5.722279861,2.145249853,75.39490237,75.36160611
605,2.698895666,5.725955382,1.470174167,76.71174066,82.34528002
589,3.062293597,9.985074769,2.050925302,77.82318558,74.84090294
987,2.665617253,4.018005614,1.843347836,78.63672226,78.47456659
1322,2.991290469,9.119247002,2.019197305,72.95895429,84.9761845
559,5.663638954,5.070563931,2.490052078,78.01674966,76.16486459
1185,3.764830046,10.67399172,2.249565729,78.4875236,75.17431356
1151,3.823749483,6.782069587,1.696296356,78.72529532,71.68662393
1301,3.797865769,7.226486308,2.572415321,78.23394812,72.05996171
795,2.591565389,7.209411692,2.675505802,77.96223552,79.10154193
867,2.134238594,3.724031346,2.628682838,75.00732258,81.66504555
461,3.86698091,11.89773819,2.426051717,78.04265086,68.91409742
1051,2.587410111,7.667397034,4.488885201,75.17553979,69.50834959
669,3.08619414,5.72130492,3.175727261,78.68008216,74.28237561
639,5.5326067,7.710376131,2.824269175,75.28909051,81.28845091
1128,3.071798151,8.674373081,1.455921571,77.66240902,71.66781046
1160,2.703876515,3.972766968,4.13844703,75.17788245,86.69008753
862,2.234792644,6.665822936,1.713717978,76.09806758,84.61613063
489,2.026272399,4.655007414,2.186777261,77.39583982,78.27091256
681,3.750815101,5.183023552,1.645325599,76.75354353,83.74779312
768,3.823979476,7.787524431,1.37530975,80.64719001,77.86305026
618,3.584241625,8.552943729,2.401780865,78.43849361,79.05669741
649,1.562700896,7.245215135,2.051805711,76.21025656,76.52769084
791,4.789868601,9.361297438,0.857419737,75.89922729,65.41890063
729,1.834977945,9.807891922,1.360827076,77.1977652,80.56517508
574,3.743069764,8.944993819,2.576481059,74.90745796,82.19865892
475,4.559912687,8.457963182,1.599540957,77.314579,88.13201718
1386,1.903381596,5.753847717,1.456985014,76.72761592,74.06447933
662,3.030826504,4.475573341,1.72290076,77.75151952,73.39735005
563,1.864383522,7.253645676,1.543164144,75.94561042,82.83399747
622,3.897182796,4.127809414,1.10486131,81.22046759,83.35658002
378,4.292083138,4.349342004,2.13450383,77.15800137,88.48737695
451,4.122765261,8.572146159,1.965684274,77.04126693,73.36941375
711,4.169147816,6.579758023,2.40742326,74.1826121,71.75035745
966,4.558405317,4.413288269,0.930482058,77.44917091,81.75038651
635,2.135722198,5.858025743,1.197472485,74.29446329,72.66536506
505,4.819508308,3.138263844,3.99317889,77.03798033,73.08728794
701,3.396406514,10.13535802,1.43501691,76.28800484,79.32757065
751,3.548282379,7.287400043,1.297232135,76.86647265,80.62399314
664,2.295366801,4.081826922,2.840820309,75.74343889,75.76848186
563,4.613939913,6.511851266,1.640371112,73.73050934,74.40018286
535,2.982454954,7.007647828,1.12354332,78.36443798,72.03022879
557,2.179428113,5.409900358,2.74660523,81.20816149,83.91278134
628,2.978557013,5.827935205,1.381222459,80.33482125,65.81650964
546,2.585535811,6.658867718,2.30894767,75.63146385,92.94083887
1260,4.11748472,5.193181186,3.089205161,76.09139644,91.60013446
556,3.898827615,5.618928186,1.668414199,78.41686489,80.14592911
504,2.05565653,5.475028267,3.149926604,75.55938814,84.25698067
1316,2.536895442,9.018092462,2.378910052,79.12429519,83.73110086
656,3.539602405,6.131651151,1.625581453,77.00375223,87.795527
899,2.81327559,5.57747507,2.303722125,76.56670291,82.4769303
988,4.132165252,7.666943134,2.662687992,76.277046,68.90906441
633,5.425919834,7.313858097,3.219693178,78.34261539,79.72447077
942,5.03795157,5.701019189,0.954781215,79.64889012,69.7177857
1082,4.655504173,8.057837481,1.703630815,76.32039922,71.19195917
629,2.432606399,3.925686528,2.916032279,75.81113309,70.16526248
689,5.030946395,5.129100682,2.672848156,76.10018128,75.04900898
583,3.330032748,4.753433982,1.668619885,77.28659554,69.41107277
189,3.234348618,7.550692211,2.984765793,75.92301057,77.79943121
524,1.441211642,6.817949603,1.786358359,77.26770634,73.97899838
783,3.577408323,8.898661279,1.629554647,75.61376364,74.13834171
1247,2.499077673,2.605464921,2.979263608,75.72842967,76.33419344
1068,2.578689012,4.262460733,3.15912985,77.8701941,88.83393989
594,4.096460663,7.067961864,3.026698565,76.19658884,73.13345811
816,2.42750013,3.108961226,2.848697216,76.67554989,75.85890661
678,3.758494271,4.305269596,1.164467842,76.60670234,79.54656638
519,4.046905998,5.247711831,2.268249156,76.67669031,72.71685944
582,3.77880386,11.42260655,1.754721821,77.17303234,69.08911042
459,4.132299224,7.92698897,3.102346614,74.35156849,73.5415489
809,4.122000026,6.914523496,2.015207451,76.47580332,71.74267327
595,2.007526195,1.825036174,2.469666986,78.04450253,72.26873011
417,2.388532522,3.731776085,1.778620324,75.84131793,79.14673295
447,3.576150362,3.992159661,1.538901898,79.30630131,78.40677714
541,3.934739506,7.565581708,2.913477208,77.55864971,78.72817025
1219,1.885869805,7.45168338,2.261734887,77.86597515,88.32246363
812,2.451346107,8.594091041,3.201263794,76.60818917,77.17774042
777,3.494420928,2.123879226,1.372397565,76.8509158,70.16240988
631,3.003064942,4.96120098,2.770813324,76.27427176,78.91078004
738,3.75284889,6.793033014,2.120388632,76.84462123,87.73442333
425,2.288838529,8.293879194,4.133815726,73.91903507,75.04033223
522,3.94360057,8.71008446,2.226765549,77.4320655,77.53117802
419,2.414700613,6.260711301,3.482943425,74.42246879,74.44676543
816,4.220894563,6.785162035,3.181042335,76.92971084,76.53737026
539,2.561449869,6.417122274,2.933562463,75.18025751,80.36911397
1121,3.823508155,6.00338822,3.120429791,77.00610408,73.47771439
932,4.804293235,6.529215724,1.995743597,76.29734154,70.5607528
1285,3.458044725,6.303760865,0.988733451,74.64060711,75.95603868
1299,4.417031964,8.62695969,1.417360668,75.54384166,71.73722337
913,3.433998206,5.094737092,1.288224984,78.9112509,79.73703159
549,3.41220676,8.0304795,2.900178623,75.99988141,85.40233467
668,2.579780374,3.861215559,1.90274194,75.9814276,78.92308715
584,5.907401763,3.34390372,2.997599028,78.095712,73.16536807
791,2.862617475,7.478622154,2.640913782,77.12359929,85.4761993
696,5.115436256,11.96971897,1.451358043,75.80494139,82.65265028
589,4.198665842,11.24906776,1.842044021,74.64372926,71.52878938
609,2.980101678,8.669566399,2.72757671,77.05684356,86.52029494
677,3.277467593,5.379075964,1.243165123,75.54849518,78.75349725
493,2.490505584,10.59995484,2.725417064,78.20511071,75.33240314
712,3.458949399,4.830578583,2.883789415,73.3878927,76.80582923
501,3.538046136,6.099757627,3.054183871,75.99660137,70.43253726
859,3.324412907,6.785775147,2.456591006,76.6953121,84.06220258
695,2.360540957,4.440452537,1.20769599,76.4825742,74.68378575
637,2.32880172,3.834011579,2.357339671,75.10159353,87.27012832
858,5.151661544,8.264509699,1.49746606,76.5990625,78.43317379
945,3.128543296,5.908877302,2.860878044,76.91886592,84.06744936
705,2.054663474,3.758152733,2.022250233,76.72932503,93.17586759
484,2.00524862,5.089433967,2.9792744,80.8090775,80.2167768
1158,4.756933982,7.018568321,1.237418265,76.72364413,77.71316809
736,4.970301641,1.274067616,1.576956461,75.64646347,83.16408978
1081,2.550060446,6.102942432,2.29118014,76.19274675,75.07762532
978,3.703655985,7.585346994,1.670380275,75.50512664,79.59353828
685,3.042754944,5.700281406,1.224119908,75.29612129,73.99994513
1249,2.461325383,6.245944552,4.145416104,76.83845869,72.57039096
835,4.268582165,4.945071035,1.675943606,77.7468692,70.03722705
630,2.118983449,4.500189695,2.384915889,77.41349768,73.47278125
655,2.922010548,6.729562429,2.595958545,73.76570709,78.22750796
694,2.734475419,4.945806823,0.805797687,75.92356752,84.29280539
664,2.323824582,5.76107755,1.187886502,76.52331942,68.5650724
400,4.950955869,4.117546704,2.089593504,78.59436716,83.78615818
663,3.006375112,3.816959749,2.308571347,76.81336321,72.97287307
717,4.847747899,3.88737507,2.969313818,78.70241692,68.696806
681,2.001904066,3.504746221,2.563542932,77.5757326,76.49949559
710,3.436398998,5.445207015,1.308086557,76.65860535,87.28957079
523,5.442476271,4.899807862,1.899100684,76.56963952,71.08299027
469,0.557950748,3.796934793,2.534128664,75.50161692,84.34028626
529,3.785529273,8.046544799,3.32458934,75.2286849,73.99102318
581,4.35433866,3.53053879,1.243609994,77.24777598,74.3297409
591,3.252792314,5.99829684,1.482092362,76.36099608,74.56754872
633,3.271553447,4.541113318,2.378213843,77.59650319,68.34558149
849,1.97673001,4.24910337,1.141089725,75.1896708,80.69389995
912,3.73494099,7.035508064,3.03026691,75.90291273,82.77628561
784,4.846996865,3.991898532,1.661114007,75.98430948,91.38838665
637,4.035158293,6.69347473,4.704630908,77.79283025,76.21439318
773,3.10559357,6.041097879,1.778491757,75.16025506,79.58776445
461,1.923133743,6.811785293,4.432648129,78.00138943,87.16618963
396,2.399426756,4.804896005,2.633783714,74.16686141,77.32835525
609,4.596759813,4.561592658,3.031919221,75.56711628,77.83952346
646,3.220935581,6.022069907,1.240667598,76.51066818,86.80677091
1115,3.467546495,5.579872573,2.744599421,75.08856645,80.65169055
1174,2.840441944,7.889436193,1.201567932,77.85692164,76.69311587
656,2.740026409,6.091150618,3.966372518,75.55794015,82.96720085
633,3.392492103,5.59352823,2.104199261,74.56210076,78.4472792
660,3.868370434,5.988156841,1.626007055,77.45999724,88.02189692
1092,2.598047834,6.188768127,2.92280227,75.35728712,72.51581225
460,5.368951508,9.434973342,2.407485421,78.80049798,85.31633246
885,2.9356719,5.9791638,1.329621735,76.44979276,75.32103706
1190,4.052754467,4.612248438,1.273339746,74.13749312,77.73741786
747,1.989420447,8.141036712,1.593497377,75.04800056,86.14415563
1330,5.166410106,7.526015056,0.254868891,78.41064785,72.52582496
518,2.709428072,7.905381539,3.393148398,78.493066,80.27647122
619,2.867341468,9.088865955,2.050278549,76.0767835,88.2620804
538,3.056883905,4.530015713,1.639438207,77.52329804,79.72594498
546,3.820636884,10.52036037,1.828609039,78.2965235,78.26062967
674,3.142781749,9.442839399,3.254007337,77.78744252,74.41205392
504,3.701434247,5.241037157,2.0239529,76.41566648,87.96426698
623,3.654753819,5.452072833,3.010905571,76.46002177,74.77516941
617,5.597605045,5.325127589,3.186785589,77.76655872,75.45673451
685,2.178532796,9.312637425,0.283770878,76.44030169,81.0501635
362,2.733704955,5.631135977,1.951827605,74.96243927,80.0704669
707,2.503243138,3.797614624,1.284600124,77.90291917,82.18264559
718,3.977023215,5.641764643,2.406678006,78.01118604,80.20967728
722,1.951984952,3.718976944,1.436094996,77.67251261,77.61288394
932,4.627108779,6.153764289,1.662791144,74.83921494,78.5864811
542,3.936275082,5.73113904,1.911908811,74.17527177,69.50262083
896,3.475186413,6.644962989,2.429721235,75.9432623,80.69806972
481,4.234956519,5.08267423,1.71001905,75.72800876,71.13509007
793,3.994755397,9.465000104,2.436050633,76.5516151,81.43791325
765,2.355053167,7.233443894,3.760261245,77.81772612,73.0793681
376,3.683137465,7.843417182,2.672729175,74.9044352,78.6946334
924,2.768431763,7.054433956,1.371186751,76.16275034,77.87742296
666,4.40902534,7.171996983,2.094601518,76.57239785,82.59852437
845,5.149037765,6.696632646,3.094198447,77.73840914,71.34808239
707,4.709986268,7.683136932,2.081851551,80.34422655,79.50486347
491,2.394801704,3.805317586,2.938600768,75.22221846,76.03808882
1046,2.425682482,5.413365502,1.444075337,76.34318771,85.51957746
1056,2.519044041,4.836009004,2.303836047,75.93878771,87.70333424
705,2.929417899,4.753152908,1.616130168,75.95623867,80.62987074
533,3.935740187,6.20171956,1.378096152,81.11464723,74.83063072
889,2.872788826,7.685777484,3.019171793,76.01315582,83.74189406
534,4.850609699,8.052545628,1.601042201,75.74749416,77.47029121
1005,1.991163141,5.68953618,1.821450612,78.41785659,75.03267638
815,4.363148619,5.698105134,1.20126845,75.4634096,82.74985585
774,3.752924079,4.602594741,1.451600742,78.69480984,74.03613287
833,2.172689931,6.913316742,2.360113327,74.60761017,76.11853648
739,3.535458618,5.915657484,1.020238959,74.38178011,81.97742638
793,2.262417483,5.350182019,2.551376926,78.62040302,71.66889505
361,2.457811798,7.596729811,1.867921446,78.21566912,82.56668005
693,3.866399222,6.824302917,1.291068271,76.1534348,88.07101451
915,3.551746744,7.38567883,2.909236998,75.47661299,78.82674678
814,1.892423543,6.261907984,1.519139979,77.93457961,85.07360048
598,2.054871632,5.202624032,1.534792031,74.76602773,73.28523117
1268,4.887590739,6.344893643,2.688611091,74.90114736,81.68736025
705,2.864586472,4.030662426,2.093361373,74.07706892,84.57700724
423,2.158866325,4.675916427,2.532861811,76.60483239,77.40174631
776,4.398969198,5.7046503,2.961553399,78.01176519,65.81760377
595,4.754617266,6.415877679,1.611721403,76.51323668,80.7873598
996,2.309709308,8.095334315,2.304290726,80.64523561,89.41675585
1077,5.251763915,9.501511767,3.548356258,77.16880148,83.39734572
417,2.466321336,9.02370011,2.912256548,75.00655855,68.94795718
844,2.015581786,7.20094103,1.309944737,77.70484467,82.66586993
681,3.025218229,4.988785836,4.516732062,79.64131112,83.85432462
818,5.397644751,6.131988084,3.316957104,77.21434426,69.53222638
836,2.663225392,9.93832551,1.753585339,76.50009961,78.73893757
566,4.467208006,5.380048148,1.375748837,75.48528979,75.06718421
455,2.881245474,4.396173805,1.883054533,75.58432184,78.84243542
555,3.775529123,5.821323712,1.823831571,74.42306593,70.43330932
745,3.107017222,2.557230639,2.897755832,75.97787161,78.2527468
1219,2.096203368,6.129496521,3.259460035,75.92616567,86.90257711
1052,3.335760715,6.07379971,1.43230307,77.53026895,73.35951157
579,1.832584692,5.02179924,2.945989919,80.00113327,80.09092543
571,3.562234894,7.634627697,2.680775148,76.31956202,69.89012285
799,3.266340322,6.262514243,1.662281295,76.38176591,85.58430411
808,5.107287574,7.936525862,2.344706464,75.3859842,86.13212409
792,4.682995766,6.573774976,2.594290628,77.51016258,76.80569906
983,3.144771508,3.100991356,2.101836234,75.63182966,75.69789458
703,3.780070196,5.367267715,2.406258506,73.78286792,76.32953355
572,3.695662376,4.238128557,2.80669904,75.73460039,88.23713698
921,4.014598146,5.81034769,2.265801762,78.20001113,75.76765396
577,4.193487541,4.174895409,2.743306979,76.65192468,69.85794917
864,2.515694177,5.566881426,2.614385448,75.54576539,81.3535946
521,3.585253505,7.062482472,1.45888787,76.24347896,81.6960356
548,2.680608772,7.218202945,1.298954024,76.33802968,70.34392091
707,3.764997074,5.511311627,1.68299393,78.13410793,92.61286384
949,3.316555996,7.845413319,2.603458229,77.65324374,70.21793852
707,1.866821211,5.970305971,3.333413569,76.18730332,86.34314866
846,3.891882783,6.324354019,1.451076939,78.08275606,89.35597481
424,3.545133753,6.079999838,2.998094574,75.41932764,71.6693602
925,3.729248805,9.965425334,3.583012325,76.27771577,74.88773576
697,2.672634939,6.820645714,2.255545368,79.80215686,76.77531414
982,2.077454175,8.88644935,2.333658907,77.82905831,86.60087194
1199,3.665485929,9.290389941,3.295011589,76.62629285,80.88797261
464,3.635202252,5.953569255,3.385531358,76.56537993,83.17728278
808,2.185529965,4.160326169,2.834604732,76.03956093,76.9965025
1077,2.578963206,4.633639173,2.949755731,81.28571186,71.63784468
1345,4.964371265,7.929235025,1.116680503,77.67504798,77.83689516
685,4.755777611,5.680630148,1.55908936,81.21831541,76.4158107
764,3.940837082,6.832061793,2.686248963,78.51433104,85.65865745
861,2.823318839,6.56322771,2.108719578,76.54864477,74.40805781
482,2.93658874,7.500605079,0.32916249,75.26717835,81.50396577
879,2.162049631,5.688635513,2.643109955,77.20333286,82.70334594
609,5.247682738,4.293450749,2.706872372,77.75478125,81.64794846
965,2.546913586,6.439448995,2.643702264,76.62783019,82.16585962
927,5.049482223,11.48385362,1.70063814,73.97007176,78.79306671
715,3.075012992,10.51303983,2.945513341,76.56391992,77.02940841
572,3.981359296,6.781867589,1.482523246,76.70600342,84.05740073
897,2.244507315,5.963944149,2.571169582,75.29013942,79.88784006
506,5.008774859,5.357533285,1.005682408,80.566685,77.42417463
1079,1.884124018,5.505063544,2.039940962,76.30840644,74.05852444
800,3.48739001,8.258624251,1.471814205,79.49793802,88.23855711
636,4.620254378,5.455074234,2.582583327,72.6891868,79.97827737
608,4.218295299,4.503981778,2.057006327,76.45104633,86.94144464
1126,2.148108388,3.422696977,2.049038553,75.29368513,81.58904554
823,4.985512007,6.257615417,2.453096867,80.75763188,79.33523985
901,3.089281576,6.690338362,1.518681526,75.83336859,67.5154006
818,4.087013828,3.529097618,2.15957094,77.15258159,77.39503928
600,2.028109738,5.841736973,1.249829572,75.19480762,69.19249981
695,2.515089137,6.355461896,2.688567243,77.55591819,71.15608059
1128,1.964734465,4.959258504,1.352790396,77.46873174,80.7962471
949,3.981535021,6.794896623,1.133164765,77.62448975,73.66457152
753,3.053300341,10.15174774,1.770330067,75.78439694,74.91283741
338,1.968143044,3.652745674,1.550543226,78.66632375,83.46274794
849,4.952401864,11.56760565,2.64499179,77.72249932,77.24474175
760,5.662571798,5.47827844,1.79546824,76.99088995,88.54636306
752,2.650006724,5.034707293,3.439476542,76.62259071,92.77135713
795,4.676970506,7.560444457,0.77402544,76.92117165,78.65085924
551,3.571010198,5.439533996,2.237484487,78.09194469,85.29493963
769,3.10027592,6.703659758,2.904821346,76.83527267,81.91189848
1294,2.164301431,4.175035716,1.354664477,80.16644314,85.17124932
718,2.949073906,6.168699449,2.809850869,76.06211538,68.36788272
618,2.67166374,8.093854184,3.268166535,76.45345908,74.71762082
652,2.557238401,5.925639707,2.115827314,75.09480123,74.25638294
996,5.171657787,3.09234595,4.16771739,78.20001018,86.47308058
630,4.619635484,5.297739614,1.821580206,77.28666216,77.89863988
751,3.52383619,6.491420535,2.312513763,77.5582872,83.15813041
902,3.939405861,7.667381428,2.685603015,76.68024025,68.94950243
653,3.887629111,6.343477344,2.313146733,75.80254988,69.68665959
890,2.053390399,4.957024278,1.580854523,74.92886443,72.63764254
636,5.080250316,6.470249606,3.408416078,75.72250548,77.26200885
889,4.113003099,8.403181169,2.096612208,76.83409924,77.23198192
1010,4.165016378,6.255094554,3.065598598,76.18253931,66.98538356
657,4.067243206,7.178070054,2.758773333,75.03007157,82.86434647
1256,2.307970944,5.620646088,2.507053699,77.79832927,83.42495911
548,3.079788441,5.737909033,3.367914295,74.33290677,80.43050619
1436,3.481701102,10.05430436,2.654588796,77.81244469,79.37665489
458,3.054244218,8.150454709,3.099101583,76.01291773,80.46492852
825,2.790326322,5.136035481,1.775599582,76.34159399,66.434927
1172,4.999245745,8.116638001,2.438667933,77.10283142,70.09768939
472,2.499771668,3.669778712,3.646405361,74.00315349,82.01127212
500,0.68645397,7.655414999,1.830379447,73.41511565,76.39960407
653,3.31107425,6.214654416,2.805207564,74.69767787,74.94537271
1161,3.624926255,4.030151641,2.618709049,76.57190367,83.68945002
1222,0.226517282,5.742672629,2.632653866,78.4248822,70.84288141
827,2.318573406,7.648029664,2.747049246,76.31630564,82.29896397
1027,4.199127675,5.85757179,2.573508818,75.8982568,78.7373111
410,3.782291502,6.21022683,3.340369962,80.49126958,83.70995604
666,2.801533051,9.610340912,1.234486108,78.10272538,82.34127185
588,4.056072999,8.139676981,2.203048912,75.19709307,74.41633507
722,2.567257422,8.482197365,3.221489069,73.68597208,75.37565477
769,3.181441994,4.0031671,3.094263391,77.244824,86.84681112
598,1.886191064,5.041399125,2.626671359,80.43885973,87.33737317
575,3.019147977,8.799090119,4.577657339,79.61343028,70.17959001
856,3.602645486,11.34356323,1.519188055,76.63947019,77.77944406
1369,2.67519444,9.337151062,3.4607981,75.18107135,71.46631775
626,3.869087598,5.715818739,1.846191094,75.02946269,69.31192637
634,1.890724048,7.470641864,0.569341523,78.20259608,81.73369117
434,4.442972746,7.090542256,1.524269191,75.6209074,83.18831276
464,2.106134445,5.862031891,2.292161993,74.0000777,67.44773606
819,2.18492642,8.077968421,1.808138594,78.19070214,80.6141733
852,4.101706481,11.67500292,1.671065745,79.04785687,75.44042519
1044,3.17598921,7.42837685,1.429678299,76.11128288,90.45023448
1145,4.01503389,5.256223304,3.169126068,76.95818717,67.86147876
367,3.092527386,4.256093122,1.603433779,75.49990447,72.21062605
806,2.473286081,2.725498636,3.136870149,77.63001285,77.18367231
941,4.121635018,6.18527893,2.614747651,77.16214238,87.55013432
628,2.727928795,5.158538095,1.842034033,78.5921197,72.95827116
946,3.849383377,6.707001242,4.278407392,77.63406592,79.40818217
938,5.448879057,10.42362304,2.606004742,77.25925832,83.22666128
422,3.009729924,9.491081584,1.488916587,80.21869829,80.09042199
610,4.852374966,9.198146903,2.861155412,77.22025309,84.79658287
463,4.204940627,7.787312745,2.172469373,76.22614016,78.59578796
1035,2.432169875,4.312805433,1.615570496,75.43859088,75.72232937
783,2.605729482,3.923338948,1.503036259,78.33879994,91.76407372
1002,3.289953152,10.32532729,2.557628292,76.73985258,79.59780094
736,4.351918323,4.229202787,2.68774037,76.70107556,83.29277243
904,3.613505903,7.880539356,3.064135342,75.09794667,65.06128751
861,1.73843833,4.307443802,1.872592603,77.07319942,75.30708098
582,2.518824273,3.921330672,1.555187556,76.09949852,72.8950488
887,3.954040397,5.602981736,2.796250715,77.14157925,82.63211789
433,5.215475751,6.347829152,3.120240009,75.73109636,71.66999648
553,2.194783861,6.290061279,2.420876785,76.88504702,84.55689091
932,4.342642965,4.70384704,2.155747571,77.8827127,86.92718668
998,2.548794692,6.235974662,2.489779588,76.89519077,74.48577659
611,2.73282871,8.368204579,1.579845402,78.25928348,78.30096811
551,3.067355315,7.883294167,3.913953039,75.8716245,75.14791579
1427,2.760101103,4.81223921,1.913308552,77.56042003,83.72248975
831,4.279838242,6.890222833,2.497613923,78.09204289,78.89655309
597,3.011239897,7.110373576,2.209157237,77.11509859,88.77171571
833,2.558216044,7.365991047,0.829728234,76.60290281,69.71484108
728,4.030338751,7.346520246,1.16351552,73.26242544,64.69249965
995,2.596543403,6.257038878,1.595747128,74.77639652,74.37607603
597,4.504881416,7.867581768,2.902921349,76.48112967,74.15386213
1017,2.271675319,11.76857703,3.439215252,76.67613845,75.62575194
768,4.987853107,6.999765175,2.858312127,75.88228439,72.66305223
843,4.166426777,5.877333914,1.879398943,75.95855239,70.54941758
895,2.977756418,8.528069342,2.712486003,79.68020302,83.62280835
789,3.012934366,5.712539148,1.574486398,75.71109485,86.59397104
905,4.044413733,6.018704997,1.293147547,76.65273346,80.88493148
705,2.821393195,3.482695212,1.649523887,77.57637895,80.91078107
572,3.289394081,6.550262873,2.068558811,75.0066089,80.78021623
1041,1.632281703,7.929632983,4.699828574,76.36085809,72.07026788
610,4.426401008,3.664762213,1.920005726,77.70039573,70.94269831
805,4.788980856,7.340445101,2.339678031,77.87251998,75.84087249
420,2.240302394,4.47408909,1.415427308,75.97362302,71.9606857
773,2.368234204,1.120983824,1.708232791,75.83824074,79.25649215
627,3.582603861,6.25724925,2.090339234,77.5524457,92.29007669
589,4.095482673,8.317243294,0.894555487,74.75816827,86.25339498
806,2.68854652,4.810612524,2.242847094,74.88648866,78.03112254
910,2.70217238,5.362872979,2.571940207,80.53237851,75.61599593
940,2.880754333,7.505138336,3.088616523,76.01356986,66.63133114
487,2.935117405,7.951150893,2.946643362,78.12356843,72.38195379
1078,1.913189263,5.169566609,3.130654651,75.97540866,87.56586514
915,3.101124508,5.259363236,2.017995148,74.88243649,70.78889521
939,2.183602826,5.580709479,1.758184529,73.71447355,81.71540653
915,4.783169606,5.174367595,1.331957935,77.9487315,75.03438435
640,2.443644252,5.411076656,1.86875893,75.59272563,74.69165256
1097,1.843020133,9.240111181,1.076002566,74.24149399,85.75841207
630,2.6393673,8.562674799,1.858249759,75.78892312,72.61236021
1239,3.294236235,8.447343656,1.553658279,76.12144743,75.86489937
776,4.906901446,8.525267635,1.223904969,80.01714153,78.05492568
380,3.564297452,8.89314755,3.461205242,81.0304038,91.11505094
637,3.982328345,3.352307713,2.55417048,76.94452064,77.97160704
1077,2.093209765,3.472705368,0.837044428,77.67897974,74.3821061
576,2.864902086,7.633368028,2.586668747,75.94036382,76.782504
